caption_id,scene_id,record_id,start_seconds,end_seconds,summary_en,summary_zh,product_name,catalog_product_class,visible_components_json,visible_actions_json,visible_states_json,safety_or_warning_text_json,uncertainty,caption_text,model,model_revision,prompt_version,frame_paths_json,review_status
camera-001-scene-0001-vlm-0001,camera-001-scene-0001,camera-001,0.000,3.351,A silver digital camera is displayed against a black background.,一台银色数码相机在黑色背景上展示。,Camera,Camera,"[""camera body"",""lens"",""flash"",""viewfinder"",""zoom lens ring"",""4.0 MEGA PIXELS label""]",[],[],[],,"Visual summary: A silver digital camera is displayed against a black background.
视觉摘要: 一台银色数码相机在黑色背景上展示。
Visible product: Camera
Visible components: camera body; lens; flash; viewfinder; zoom lens ring; 4.0 MEGA PIXELS label",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0001/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0001/frame_02.jpg""]",pending
camera-001-scene-0002-vlm-0001,camera-001-scene-0002,camera-001,3.351,16.631,"A man in a red shirt gestures toward two cameras on a blue stand against a black background, with text identifying him and his affiliation.",一名穿红色衬衫的男子在黑色背景下，向放在蓝色支架上的两台相机做手势，屏幕上显示了他的姓名和所属机构。,Camera,Camera,"[""man"",""red shirt"",""blue stand"",""silver digital camera"",""black and silver film camera"",""text overlay""]","[""man gesturing with hand"",""man pointing at camera""]",[],[],,"Visual summary: A man in a red shirt gestures toward two cameras on a blue stand against a black background, with text identifying him and his affiliation.
视觉摘要: 一名穿红色衬衫的男子在黑色背景下，向放在蓝色支架上的两台相机做手势，屏幕上显示了他的姓名和所属机构。
Visible product: Camera
Visible components: man; red shirt; blue stand; silver digital camera; black and silver film camera; text overlay
Visible actions: man gesturing with hand; man pointing at camera",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0002/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0002/frame_02.jpg"",""data_video/vlm_frames/camera-001-scene-0002/frame_03.jpg""]",pending
camera-001-scene-0003-vlm-0001,camera-001-scene-0003,camera-001,16.631,20.635,"Two cameras are displayed on a blue table, with a person's hands interacting with them.",两台相机放置在蓝色桌子上，有人的手与之互动。,Camera,Camera,"[""Canon camera"",""Honeywell Pentax camera"",""blue table"",""person's hands"",""red shirt""]","[""person's hand reaching for the Honeywell Pentax camera"",""person's hand holding the Honeywell Pentax camera""]","[""Canon camera positioned on the left"",""Honeywell Pentax camera positioned on the right"",""Honeywell Pentax camera being rotated by a hand""]",[],,"Visual summary: Two cameras are displayed on a blue table, with a person's hands interacting with them.
视觉摘要: 两台相机放置在蓝色桌子上，有人的手与之互动。
Visible product: Camera
Visible components: Canon camera; Honeywell Pentax camera; blue table; person's hands; red shirt
Visible actions: person's hand reaching for the Honeywell Pentax camera; person's hand holding the Honeywell Pentax camera
Visible states: Canon camera positioned on the left; Honeywell Pentax camera positioned on the right; Honeywell Pentax camera being rotated by a hand",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0003/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0003/frame_02.jpg""]",pending
camera-001-scene-0004-vlm-0001,camera-001-scene-0004,camera-001,20.635,24.672,"A man in a red shirt is presenting a vintage camera on a blue stand against a black background, gesturing with his hand.",一名穿红色衬衫的男子在黑色背景前，向观众展示一台放在蓝色支架上的复古相机，并用手势进行讲解。,Camera,Camera,"[""man"",""red shirt"",""vintage camera"",""blue stand"",""black background"",""ASAHI OPT. CO. text""]","[""man gesturing with hand"",""man holding camera""]",[],[],,"Visual summary: A man in a red shirt is presenting a vintage camera on a blue stand against a black background, gesturing with his hand.
视觉摘要: 一名穿红色衬衫的男子在黑色背景前，向观众展示一台放在蓝色支架上的复古相机，并用手势进行讲解。
Visible product: Camera
Visible components: man; red shirt; vintage camera; blue stand; black background; ASAHI OPT. CO. text
Visible actions: man gesturing with hand; man holding camera",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0004/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0004/frame_02.jpg""]",pending
camera-001-scene-0005-vlm-0001,camera-001-scene-0005,camera-001,24.672,32.947,"A man in a red shirt stands beside a blue table against a black background, gesturing while presenting two cameras on the table.",一名穿红色衬衫的男子站在一张蓝色桌子旁，背景为黑色，他正用手势展示桌上的两台相机。,Camera,Camera,"[""man"",""red shirt"",""blue table"",""black background"",""camera"",""camera lens"",""camera body"",""camera screen"",""camera button""]","[""man gesturing with hand"",""man speaking"",""man moving away from table"",""man returning to table""]","[""two cameras on table"",""man partially out of frame"",""man fully in frame""]",[],The exact model or brand of the cameras is not visible. The specific content of the man's speech is not visible.,"Visual summary: A man in a red shirt stands beside a blue table against a black background, gesturing while presenting two cameras on the table.
视觉摘要: 一名穿红色衬衫的男子站在一张蓝色桌子旁，背景为黑色，他正用手势展示桌上的两台相机。
Visible product: Camera
Visible components: man; red shirt; blue table; black background; camera; camera lens; camera body; camera screen; camera button
Visible actions: man gesturing with hand; man speaking; man moving away from table; man returning to table
Visible states: two cameras on table; man partially out of frame; man fully in frame
Visual uncertainty: The exact model or brand of the cameras is not visible. The specific content of the man's speech is not visible.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0005/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0005/frame_02.jpg"",""data_video/vlm_frames/camera-001-scene-0005/frame_03.jpg""]",pending
camera-001-scene-0006-vlm-0001,camera-001-scene-0006,camera-001,32.947,42.757,"A close-up view of the internal components of a disassembled electronic device, with a focus on a small orange flex cable connected to a purple chip, resting on a blue surface.",一个拆解的电子设备内部组件的特写，焦点集中在连接到紫色芯片的橙色柔性电缆上，放置在蓝色表面上。,Camera,Camera,"[""orange flex cable"",""purple chip"",""green circuit board"",""silver metal casing"",""blue surface""]",[],[],"[""This video is based on a chapter in Eight Amazing Engineering Stories"",""visit www.engineerguy.com/elements""]",,"Visual summary: A close-up view of the internal components of a disassembled electronic device, with a focus on a small orange flex cable connected to a purple chip, resting on a blue surface.
视觉摘要: 一个拆解的电子设备内部组件的特写，焦点集中在连接到紫色芯片的橙色柔性电缆上，放置在蓝色表面上。
Visible product: Camera
Visible components: orange flex cable; purple chip; green circuit board; silver metal casing; blue surface
Visible warnings: This video is based on a chapter in Eight Amazing Engineering Stories; visit www.engineerguy.com/elements",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0006/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0006/frame_02.jpg"",""data_video/vlm_frames/camera-001-scene-0006/frame_03.jpg""]",pending
camera-001-scene-0007-vlm-0001,camera-001-scene-0007,camera-001,42.757,266.070,A man in a red shirt gestures while speaking in front of a blue table holding a small robotic device with a screen and a small tool.,一名穿红色衬衫的男子在蓝色桌子前做手势并讲话，桌上放着一个带屏幕的小型机器人设备和一个小工具。,Camera,Camera,"[""man"",""red shirt"",""blue table"",""small robotic device"",""screen"",""small tool""]","[""man gesturing"",""man speaking""]",[],[],,"Visual summary: A man in a red shirt gestures while speaking in front of a blue table holding a small robotic device with a screen and a small tool.
视觉摘要: 一名穿红色衬衫的男子在蓝色桌子前做手势并讲话，桌上放着一个带屏幕的小型机器人设备和一个小工具。
Visible product: Camera
Visible components: man; red shirt; blue table; small robotic device; screen; small tool
Visible actions: man gesturing; man speaking",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/camera-001-scene-0007/frame_01.jpg"",""data_video/vlm_frames/camera-001-scene-0007/frame_02.jpg"",""data_video/vlm_frames/camera-001-scene-0007/frame_03.jpg""]",pending
espresso-001-scene-0001-vlm-0001,espresso-001-scene-0001,espresso-001,0.000,2.035,A black espresso machine is shown against a plain background.,一台黑色的意式咖啡机在纯色背景前展示。,Espresso Machine,Espresso Machine,[],[],[],[],"No components, actions, states, or text are visible in the frame.","Visual summary: A black espresso machine is shown against a plain background.
视觉摘要: 一台黑色的意式咖啡机在纯色背景前展示。
Visible product: Espresso Machine
Visual uncertainty: No components, actions, states, or text are visible in the frame.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/espresso-001-scene-0001/frame_01.jpg""]",pending
espresso-001-scene-0002-vlm-0001,espresso-001-scene-0002,espresso-001,2.035,10.244,"A white cup filled with espresso sits on a granite countertop, while in another view, espresso drips from an espresso machine into a white cup.",一杯盛有浓缩咖啡的白色杯子放在花岗岩台面上，另一画面中，浓缩咖啡正从浓缩咖啡机滴入一个白色杯子中。,Espresso Machine,Espresso Machine,"[""white cup"",""granite countertop"",""espresso machine"",""pressure gauge"",""portafilter"",""black handle""]","[""espresso dripping"",""coffee being dispensed""]","[""coffee in cup"",""machine in operation""]",[],The person operating the machine is partially visible and not fully identifiable.,"Visual summary: A white cup filled with espresso sits on a granite countertop, while in another view, espresso drips from an espresso machine into a white cup.
视觉摘要: 一杯盛有浓缩咖啡的白色杯子放在花岗岩台面上，另一画面中，浓缩咖啡正从浓缩咖啡机滴入一个白色杯子中。
Visible product: Espresso Machine
Visible components: white cup; granite countertop; espresso machine; pressure gauge; portafilter; black handle
Visible actions: espresso dripping; coffee being dispensed
Visible states: coffee in cup; machine in operation
Visual uncertainty: The person operating the machine is partially visible and not fully identifiable.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/espresso-001-scene-0002/frame_01.jpg"",""data_video/vlm_frames/espresso-001-scene-0002/frame_02.jpg"",""data_video/vlm_frames/espresso-001-scene-0002/frame_03.jpg""]",pending
espresso-001-scene-0003-vlm-0001,espresso-001-scene-0003,espresso-001,10.244,14.214,"A close-up of a glass measuring cup containing layered espresso, with a dark bottom layer and a lighter crema layer on top, resting on a wooden surface.",一个装有分层浓缩咖啡的玻璃量杯特写，底部为深色，顶部为浅色奶泡，放置在木质表面上。,Espresso Machine,Espresso Machine,"[""glass measuring cup"",""red measurement markings"",""wooden surface""]",[],"[""espresso with crema"",""layered liquid""]",[],,"Visual summary: A close-up of a glass measuring cup containing layered espresso, with a dark bottom layer and a lighter crema layer on top, resting on a wooden surface.
视觉摘要: 一个装有分层浓缩咖啡的玻璃量杯特写，底部为深色，顶部为浅色奶泡，放置在木质表面上。
Visible product: Espresso Machine
Visible components: glass measuring cup; red measurement markings; wooden surface
Visible states: espresso with crema; layered liquid",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/espresso-001-scene-0003/frame_01.jpg"",""data_video/vlm_frames/espresso-001-scene-0003/frame_02.jpg""]",pending
